JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2460056.742407,6.560,0.007,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.186,Z,18.184,17.392,,PNV J17224490-4137160,VVS,STD,,,,
2460056.742610,7.446,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.185,Z,17.723,17.076,,PNV J17224490-4137160,VVS,STD,,,,
2460056.742714,8.420,0.009,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.185,Z,18.580,18.172,,PNV J17224490-4137160,VVS,STD,,,,
2460056.742813,6.562,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.185,Z,18.045,17.271,,PNV J17224490-4137160,VVS,STD,,,,
2460056.743015,7.381,0.005,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.184,Z,17.644,17.003,,PNV J17224490-4137160,VVS,STD,,,,
2460056.743119,8.418,0.008,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.184,Z,18.466,18.059,,PNV J17224490-4137160,VVS,STD,,,,
2460056.743218,6.566,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.183,Z,17.970,17.200,,PNV J17224490-4137160,VVS,STD,,,,
2460056.743420,7.384,0.005,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.183,Z,17.652,16.995,,PNV J17224490-4137160,VVS,STD,,,,
2460056.743524,8.411,0.008,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.182,Z,18.477,18.052,,PNV J17224490-4137160,VVS,STD,,,,
2460056.743623,6.531,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.182,Z,18.013,17.273,,PNV J17224490-4137160,VVS,STD,,,,
2460056.743825,7.380,0.005,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.181,Z,17.678,17.037,,PNV J17224490-4137160,VVS,STD,,,,
2460056.743929,8.419,0.009,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.181,Z,18.615,18.292,,PNV J17224490-4137160,VVS,STD,,,,
2460056.744028,6.619,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.181,Z,18.139,17.448,,PNV J17224490-4137160,VVS,STD,,,,
2460056.744230,7.407,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.180,Z,17.766,17.132,,PNV J17224490-4137160,VVS,STD,,,,
2460056.744334,8.405,0.009,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.180,Z,18.631,18.213,,PNV J17224490-4137160,VVS,STD,,,,
2460056.744433,6.528,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.179,Z,18.143,17.386,,PNV J17224490-4137160,VVS,STD,,,,
2460056.744647,7.371,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.179,Z,17.879,17.236,,PNV J17224490-4137160,VVS,STD,,,,
2460056.744751,8.479,0.009,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.178,Z,18.695,18.288,,PNV J17224490-4137160,VVS,STD,,,,
2460056.744850,6.573,0.007,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.178,Z,18.297,17.579,,PNV J17224490-4137160,VVS,STD,,,,
2460056.745052,7.385,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.178,Z,18.004,17.427,,PNV J17224490-4137160,VVS,STD,,,,
2460056.745156,8.458,0.010,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.177,Z,18.823,18.470,,PNV J17224490-4137160,VVS,STD,,,,
2460056.745255,6.565,0.007,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.177,Z,18.534,17.679,,PNV J17224490-4137160,VVS,STD,,,,
2460056.745457,7.373,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.176,Z,17.796,17.124,,PNV J17224490-4137160,VVS,STD,,,,
2460056.745561,8.413,0.009,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.176,Z,18.591,18.192,,PNV J17224490-4137160,VVS,STD,,,,
2460056.745660,6.545,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.176,Z,18.058,17.301,,PNV J17224490-4137160,VVS,STD,,,,
2460056.745862,7.407,0.005,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.175,Z,17.631,16.989,,PNV J17224490-4137160,VVS,STD,,,,
2460056.745966,8.437,0.008,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.175,Z,18.447,18.052,,PNV J17224490-4137160,VVS,STD,,,,
2460056.746065,6.569,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.174,Z,17.974,17.229,,PNV J17224490-4137160,VVS,STD,,,,
2460056.746267,7.379,0.005,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.174,Z,17.641,16.980,,PNV J17224490-4137160,VVS,STD,,,,
2460056.746372,8.460,0.008,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.173,Z,18.443,18.054,,PNV J17224490-4137160,VVS,STD,,,,
2460056.746470,6.571,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.173,Z,18.024,17.275,,PNV J17224490-4137160,VVS,STD,,,,
2460056.746672,7.430,0.005,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.173,Z,17.609,16.973,,PNV J17224490-4137160,VVS,STD,,,,
2460056.746777,8.432,0.008,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.172,Z,18.436,18.054,,PNV J17224490-4137160,VVS,STD,,,,
2460056.746875,6.557,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.172,Z,17.971,17.208,,PNV J17224490-4137160,VVS,STD,,,,
2460056.747078,7.421,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.171,Z,17.627,16.962,,PNV J17224490-4137160,VVS,STD,,,,
2460056.747182,8.424,0.008,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.171,Z,18.445,18.026,,PNV J17224490-4137160,VVS,STD,,,,
2460056.747280,6.554,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.171,Z,17.996,17.270,,PNV J17224490-4137160,VVS,STD,,,,
2460056.747483,7.400,0.005,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.170,Z,17.652,17.009,,PNV J17224490-4137160,VVS,STD,,,,
2460056.747587,8.404,0.008,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.170,Z,18.535,18.142,,PNV J17224490-4137160,VVS,STD,,,,
2460056.747697,6.564,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.170,Z,18.070,17.305,,PNV J17224490-4137160,VVS,STD,,,,
2460056.747899,7.399,0.005,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.169,Z,17.663,17.015,,PNV J17224490-4137160,VVS,STD,,,,
2460056.748003,8.395,0.009,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.169,Z,18.530,18.111,,PNV J17224490-4137160,VVS,STD,,,,
2460056.748102,6.418,0.007,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.168,Z,18.224,17.356,,PNV J17224490-4137160,VVS,STD,,,,
2460056.748304,7.264,0.007,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.168,Z,18.086,17.420,,PNV J17224490-4137160,VVS,STD,,,,
2460056.748409,8.423,0.010,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.167,Z,18.829,18.358,,PNV J17224490-4137160,VVS,STD,,,,
2460056.748507,6.493,0.008,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.167,Z,18.593,17.865,,PNV J17224490-4137160,VVS,STD,,,,
2460056.748709,7.403,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.167,Z,18.080,17.358,,PNV J17224490-4137160,VVS,STD,,,,
2460056.748912,6.574,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.166,Z,17.987,17.224,,PNV J17224490-4137160,VVS,STD,,,,
2460056.749115,7.362,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.165,Z,17.773,17.119,,PNV J17224490-4137160,VVS,STD,,,,
2460056.749230,8.445,0.008,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.165,Z,18.542,18.129,,PNV J17224490-4137160,VVS,STD,,,,
2460056.749329,6.490,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.165,Z,18.198,17.421,,PNV J17224490-4137160,VVS,STD,,,,
2460056.749531,7.334,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.164,Z,17.990,17.355,,PNV J17224490-4137160,VVS,STD,,,,
2460056.749734,6.470,0.007,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.164,Z,18.270,17.462,,PNV J17224490-4137160,VVS,STD,,,,
2460056.749936,7.347,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.163,Z,17.944,17.255,,PNV J17224490-4137160,VVS,STD,,,,
2460056.750544,6.583,0.007,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.161,Z,18.232,17.485,,PNV J17224490-4137160,VVS,STD,,,,
2460056.750735,7.368,0.005,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.161,Z,17.762,17.092,,PNV J17224490-4137160,VVS,STD,,,,
2460056.750839,8.445,0.008,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.160,Z,18.512,18.104,,PNV J17224490-4137160,VVS,STD,,,,
2460056.750938,6.561,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.160,Z,18.034,17.284,,PNV J17224490-4137160,VVS,STD,,,,
2460056.751140,7.393,0.005,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.160,Z,17.628,16.984,,PNV J17224490-4137160,VVS,STD,,,,
2460056.751244,8.434,0.008,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.159,Z,18.438,18.049,,PNV J17224490-4137160,VVS,STD,,,,
2460056.751343,6.575,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.159,Z,17.981,17.232,,PNV J17224490-4137160,VVS,STD,,,,
2460056.751557,7.459,0.005,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.158,Z,17.615,16.971,,PNV J17224490-4137160,VVS,STD,,,,
2460056.751661,8.427,0.008,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.158,Z,18.452,18.048,,PNV J17224490-4137160,VVS,STD,,,,
2460056.751759,6.577,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.158,Z,17.979,17.231,,PNV J17224490-4137160,VVS,STD,,,,
2460056.751962,7.430,0.005,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.157,Z,17.609,16.977,,PNV J17224490-4137160,VVS,STD,,,,
2460056.752078,8.434,0.008,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.157,Z,18.442,18.038,,PNV J17224490-4137160,VVS,STD,,,,
2460056.752176,6.573,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.157,Z,17.992,17.264,,PNV J17224490-4137160,VVS,STD,,,,
2460056.752390,7.411,0.005,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.156,Z,17.610,16.972,,PNV J17224490-4137160,VVS,STD,,,,
2460056.752494,8.433,0.008,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.156,Z,18.433,18.039,,PNV J17224490-4137160,VVS,STD,,,,
2460056.752593,6.561,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.156,Z,17.974,17.205,,PNV J17224490-4137160,VVS,STD,,,,
2460056.753391,7.374,0.007,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.153,Z,18.165,17.538,,PNV J17224490-4137160,VVS,STD,,,,
2460056.753490,8.441,0.008,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.153,Z,18.534,18.129,,PNV J17224490-4137160,VVS,STD,,,,
2460056.753588,6.577,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.153,Z,17.984,17.255,,PNV J17224490-4137160,VVS,STD,,,,
2460056.753785,7.361,0.007,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.152,Z,18.040,17.386,,PNV J17224490-4137160,VVS,STD,,,,
2460056.753895,8.447,0.008,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.152,Z,18.426,18.045,,PNV J17224490-4137160,VVS,STD,,,,
2460056.753993,6.555,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.152,Z,17.968,17.220,,PNV J17224490-4137160,VVS,STD,,,,
2460056.754190,7.343,0.007,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.151,Z,18.065,17.402,,PNV J17224490-4137160,VVS,STD,,,,
2460056.754288,8.394,0.008,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.151,Z,18.456,18.038,,PNV J17224490-4137160,VVS,STD,,,,
2460056.754387,6.549,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.151,Z,17.994,17.257,,PNV J17224490-4137160,VVS,STD,,,,
2460056.754583,7.366,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.150,Z,18.031,17.386,,PNV J17224490-4137160,VVS,STD,,,,
2460056.754682,8.422,0.008,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.150,Z,18.453,18.046,,PNV J17224490-4137160,VVS,STD,,,,
2460056.754780,6.567,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.150,Z,17.968,17.281,,PNV J17224490-4137160,VVS,STD,,,,
2460056.754954,7.370,0.007,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.149,Z,18.029,17.384,,PNV J17224490-4137160,VVS,STD,,,,
2460056.755052,8.431,0.008,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.149,Z,18.429,18.046,,PNV J17224490-4137160,VVS,STD,,,,
2460056.755162,6.574,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.149,Z,17.953,17.205,,PNV J17224490-4137160,VVS,STD,,,,
2460056.755359,7.351,0.007,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.148,Z,18.036,17.396,,PNV J17224490-4137160,VVS,STD,,,,
2460056.755457,8.423,0.008,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.148,Z,18.445,18.045,,PNV J17224490-4137160,VVS,STD,,,,
2460056.755556,6.545,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.148,Z,17.995,17.250,,PNV J17224490-4137160,VVS,STD,,,,
2460056.755764,7.359,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.147,Z,18.028,17.385,,PNV J17224490-4137160,VVS,STD,,,,
2460056.755862,8.419,0.008,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.147,Z,18.439,18.030,,PNV J17224490-4137160,VVS,STD,,,,
2460056.755972,6.546,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.147,Z,17.994,17.266,,PNV J17224490-4137160,VVS,STD,,,,
2460056.756169,7.370,0.007,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.146,Z,18.029,17.390,,PNV J17224490-4137160,VVS,STD,,,,
2460056.756267,8.421,0.008,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.146,Z,18.439,18.046,,PNV J17224490-4137160,VVS,STD,,,,
2460056.756377,6.539,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.146,Z,18.027,17.294,,PNV J17224490-4137160,VVS,STD,,,,
2460056.756574,7.384,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.145,Z,18.018,17.380,,PNV J17224490-4137160,VVS,STD,,,,
2460056.756672,8.419,0.008,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.145,Z,18.432,18.033,,PNV J17224490-4137160,VVS,STD,,,,
2460056.756782,6.549,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.145,Z,17.980,17.278,,PNV J17224490-4137160,VVS,STD,,,,
2460056.756979,7.394,0.007,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.144,Z,18.028,17.393,,PNV J17224490-4137160,VVS,STD,,,,
2460056.757089,8.424,0.008,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.144,Z,18.514,18.093,,PNV J17224490-4137160,VVS,STD,,,,
2460056.757188,6.492,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.143,Z,18.075,17.292,,PNV J17224490-4137160,VVS,STD,,,,
2460056.757384,7.356,0.007,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.143,Z,18.052,17.395,,PNV J17224490-4137160,VVS,STD,,,,
2460056.757494,8.483,0.008,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.143,Z,18.488,18.129,,PNV J17224490-4137160,VVS,STD,,,,
2460056.757593,6.595,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.142,Z,18.106,17.387,,PNV J17224490-4137160,VVS,STD,,,,
2460056.757789,7.325,0.008,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.142,Z,18.508,17.958,,PNV J17224490-4137160,VVS,STD,,,,
2460056.757899,8.451,0.009,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.142,Z,18.695,18.241,,PNV J17224490-4137160,VVS,STD,,,,
2460056.757998,6.584,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.141,Z,18.065,17.353,,PNV J17224490-4137160,VVS,STD,,,,
2460056.758183,7.318,0.008,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.141,Z,18.383,17.790,,PNV J17224490-4137160,VVS,STD,,,,
2460056.758293,8.428,0.010,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.141,Z,18.806,18.359,,PNV J17224490-4137160,VVS,STD,,,,
2460056.758391,6.591,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.140,Z,18.215,17.463,,PNV J17224490-4137160,VVS,STD,,,,
2460056.758588,7.381,0.007,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.140,Z,18.106,17.461,,PNV J17224490-4137160,VVS,STD,,,,
2460056.758698,8.427,0.008,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.140,Z,18.499,18.073,,PNV J17224490-4137160,VVS,STD,,,,
2460056.758796,6.575,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.139,Z,17.998,17.286,,PNV J17224490-4137160,VVS,STD,,,,
2460056.758993,7.351,0.007,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.139,Z,18.062,17.407,,PNV J17224490-4137160,VVS,STD,,,,
2460056.759103,8.441,0.008,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.139,Z,18.437,18.064,,PNV J17224490-4137160,VVS,STD,,,,
2460056.759201,6.581,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.138,Z,17.978,17.271,,PNV J17224490-4137160,VVS,STD,,,,
2460056.759410,7.389,0.007,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.138,Z,18.189,17.559,,PNV J17224490-4137160,VVS,STD,,,,
2460056.759508,8.391,0.009,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.138,Z,18.628,18.230,,PNV J17224490-4137160,VVS,STD,,,,
2460056.759606,6.518,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.137,Z,18.208,17.419,,PNV J17224490-4137160,VVS,STD,,,,
